Date;BND;GLD;SPY;TLT;VCR;VTV;XLK;XLV
2008-03-03;77.63999938964844;97.23999786376953;133.5;93.63999938964844;49.61000061035156;60.7599983215332;22.139999389648438;32.790000915527344
2008-03-04;77.2699966430664;95.18000030517578;132.99000549316406;92.7300033569336;49.61000061035156;60.529998779296875;22.170000076293945;32.83000183105469
2008-03-05;76.7699966430664;97.72000122070312;133.8300018310547;91.62000274658203;49.65999984741211;60.79999923706055;22.329999923706055;32.77000045776367
2008-03-06;76.70999908447266;96.5;131.05999755859375;92.11000061035156;48.2400016784668;59.18000030517578;22.020000457763672;32.11000061035156
2008-03-07;76.91999816894531;96.08999633789062;129.7100067138672;92.2300033569336;47.810001373291016;58.70000076293945;22.020000457763672;31.739999771118164
2008-03-10;77.1500015258789;95.87000274658203;128.0;93.58999633789062;47.029998779296875;58.040000915527344;21.780000686645508;31.0
2008-03-11;76.70999908447266;95.98999786376953;132.60000610351562;92.79000091552734;48.470001220703125;60.31999969482422;22.549999237060547;31.299999237060547
2008-03-12;77.41999816894531;97.01000213623047;131.36000061035156;94.58000183105469;48.220001220703125;59.709999084472656;22.31999969482422;31.299999237060547
2008-03-13;77.08000183105469;98.33999633789062;131.64999389648438;93.83999633789062;48.58000183105469;59.900001525878906;22.229999542236328;31.260000228881836
2008-03-14;77.41000366210938;98.70999908447266;129.61000061035156;95.0;47.65999984741211;58.689998626708984;21.950000762939453;30.68000030517578
2008-03-17;77.66999816894531;99.16999816894531;128.3000030517578;95.7300033569336;46.88999938964844;58.400001525878906;21.850000381469727;30.639999389648438
2008-03-18;77.73999786376953;96.5;133.6300048828125;95.36000061035156;48.75;60.95000076293945;22.829999923706055;31.600000381469727
2008-03-19;77.80000305175781;93.04000091552734;130.32000732421875;96.94000244140625;48.22999954223633;59.630001068115234;22.149999618530273;31.190000534057617
2008-03-20;78.01000213623047;89.91000366210938;132.0800018310547;97.18000030517578;49.720001220703125;61.150001525878906;22.389999389648438;31.09000015258789
2008-03-24;77.58000183105469;90.0999984741211;134.72000122070312;95.30000305175781;51.400001525878906;62.11000061035156;23.18000030517578;31.5
2008-03-25;77.7300033569336;92.7300033569336;134.85000610351562;95.69999694824219;51.2599983215332;61.459999084472656;23.200000762939453;31.559999465942383
2008-03-26;77.80000305175781;93.80000305175781;133.1999969482422;95.30000305175781;50.150001525878906;61.0;22.75;31.25
2008-03-27;77.80999755859375;93.45999908447266;132.77999877929688;94.62999725341797;49.540000915527344;60.400001525878906;22.56999969482422;31.40999984741211
